,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
15984,Hyundai Creta,Hyundai,Creta,5,21000,Individual,Diesel,Automatic,17.01,1582,126.2,5,1100000
15985,Hyundai Creta,Hyundai,Creta,6,110000,Individual,Diesel,Manual,19.67,1582,126.2,5,800000
15986,Hyundai Creta,Hyundai,Creta,3,35000,Individual,Diesel,Manual,19.67,1582,126.2,5,1330000
15987,Hyundai Creta,Hyundai,Creta,6,35000,Individual,Diesel,Manual,19.67,1582,126.2,5,850000
15988,Hyundai Creta,Hyundai,Creta,2,15000,Individual,Diesel,Automatic,17.6,1582,126.2,5,1300000
15989,Hyundai Creta,Hyundai,Creta,5,50000,Individual,Diesel,Manual,19.67,1582,126.2,5,960000
15990,Hyundai Creta,Hyundai,Creta,3,85000,Individual,Diesel,Manual,19.67,1582,126.2,5,1150000
15991,Hyundai Creta,Hyundai,Creta,2,40000,Individual,Diesel,Manual,20.5,1582,126.2,5,1500000
15992,Hyundai Creta,Hyundai,Creta,5,120000,Individual,Diesel,Manual,19.67,1582,126.2,5,875000
15994,Hyundai Creta,Hyundai,Creta,4,34500,Individual,Diesel,Automatic,17.6,1582,126.2,5,1155000
15995,Hyundai Creta,Hyundai,Creta,4,110000,Individual,Diesel,Manual,19.67,1582,126.2,5,1050000
15996,Hyundai Creta,Hyundai,Creta,6,70000,Individual,Diesel,Manual,19.67,1582,126.2,5,890000
15998,Hyundai Creta,Hyundai,Creta,3,25000,Individual,Diesel,Manual,19.67,1582,126.2,5,1200000
15999,Hyundai Creta,Hyundai,Creta,6,78500,Individual,Diesel,Manual,19.67,1582,126.2,5,895000
16001,Hyundai Creta,Hyundai,Creta,5,40000,Individual,Diesel,Automatic,17.01,1582,126.2,5,1050000
16004,Hyundai Creta,Hyundai,Creta,4,110000,Individual,Diesel,Manual,19.67,1582,126.2,5,1045000
16005,Hyundai Creta,Hyundai,Creta,4,70000,Individual,Diesel,Automatic,17.01,1582,126.2,5,1030000
16006,Hyundai Creta,Hyundai,Creta,5,60000,Individual,Diesel,Manual,19.67,1582,126.2,5,800000
16008,Hyundai Creta,Hyundai,Creta,5,62000,Individual,Diesel,Manual,19.67,1582,126.2,5,1150000
16009,Hyundai Creta,Hyundai,Creta,4,50000,Individual,Diesel,Manual,19.67,1582,126.2,5,1175000
16010,Hyundai Creta,Hyundai,Creta,5,105000,Individual,Diesel,Manual,19.67,1582,126.2,5,1050000
16011,Hyundai Creta,Hyundai,Creta,6,148000,Individual,Diesel,Manual,19.67,1582,126.2,5,950000
16012,Hyundai Creta,Hyundai,Creta,2,65972,Individual,Diesel,Manual,20.5,1582,126.2,5,1360000
16013,Hyundai Creta,Hyundai,Creta,4,50000,Individual,Diesel,Manual,19.67,1582,126.2,5,1200000
16014,Hyundai Creta,Hyundai,Creta,5,56000,Individual,Diesel,Manual,19.67,1582,126.2,5,875000
16015,Hyundai Creta,Hyundai,Creta,5,50000,Individual,Diesel,Manual,19.67,1582,126.2,5,1000000
16017,Hyundai Creta,Hyundai,Creta,3,50000,Individual,Diesel,Manual,19.67,1582,126.2,5,1200000
16018,Hyundai Creta,Hyundai,Creta,5,60000,Individual,Diesel,Manual,19.67,1582,126.2,5,880000
16020,Hyundai Creta,Hyundai,Creta,5,108000,Individual,Diesel,Manual,19.67,1582,126.2,5,1115000
16021,Hyundai Creta,Hyundai,Creta,3,40000,Individual,Diesel,Automatic,17.01,1582,126.2,5,1250000
16022,Hyundai Creta,Hyundai,Creta,4,40000,Individual,Diesel,Manual,19.67,1582,126.2,5,1250000
16023,Hyundai Creta,Hyundai,Creta,4,80000,Individual,Diesel,Manual,19.67,1582,126.2,5,1150000
16024,Hyundai Creta,Hyundai,Creta,6,83563,Trustmark Dealer,Diesel,Automatic,17.01,1582,126.2,5,985000
16025,Hyundai Elantra,Hyundai,Elantra,5,32000,Dealer,Diesel,Automatic,18.23,1582,126.2,5,1375000
16026,Hyundai Elantra,Hyundai,Elantra,6,59000,Dealer,Diesel,Manual,22.7,1582,126.2,5,875000
16028,Hyundai Elantra,Hyundai,Elantra,4,55000,Dealer,Diesel,Automatic,18.23,1582,126.2,5,1500000
16029,Hyundai Elantra,Hyundai,Elantra,4,53958,Dealer,Diesel,Automatic,18.23,1582,126.2,5,1370000
16032,Hyundai Elantra,Hyundai,Elantra,6,83000,Dealer,Diesel,Automatic,18.23,1582,126.2,5,841000
16033,Hyundai Elantra,Hyundai,Elantra,3,19000,Dealer,Diesel,Manual,22.7,1582,126.2,5,1700000
16035,Hyundai Elantra,Hyundai,Elantra,5,46000,Dealer,Diesel,Automatic,22.7,1582,126.2,5,935000
16036,Hyundai Elantra,Hyundai,Elantra,6,59000,Dealer,Diesel,Automatic,22.7,1582,126.2,5,875000
16037,Hyundai Verna,Hyundai,Verna,3,14000,Dealer,Diesel,Automatic,22,1582,126.2,5,1250000
16038,Hyundai Verna,Hyundai,Verna,2,14000,Dealer,Diesel,Automatic,22,1582,126.2,5,1250000
16039,Hyundai Verna,Hyundai,Verna,6,55000,Dealer,Diesel,Manual,23.9,1582,126.2,5,650000
16041,Hyundai Verna,Hyundai,Verna,3,15000,Dealer,Diesel,Automatic,19.08,1582,126.2,5,1225000
16044,Hyundai Verna,Hyundai,Verna,3,18329,Dealer,Diesel,Manual,22,1582,126.2,5,990000
16045,Hyundai Verna,Hyundai,Verna,4,51000,Dealer,Diesel,Automatic,22,1582,126.2,5,980000
16046,Hyundai Verna,Hyundai,Verna,3,28000,Dealer,Diesel,Automatic,22,1582,126.2,5,1150000
16047,Hyundai Verna,Hyundai,Verna,8,60000,Dealer,Diesel,Manual,23.9,1582,126.2,5,485000
16048,Hyundai Verna,Hyundai,Verna,3,18000,Dealer,Diesel,Manual,22,1582,126.2,5,1150000
16049,Hyundai Verna,Hyundai,Verna,2,23150,Dealer,Diesel,Automatic,19.08,1582,126.2,5,1385000
16050,Hyundai Verna,Hyundai,Verna,2,22000,Dealer,Diesel,Automatic,22,1582,126.2,5,1375000
16051,Hyundai Verna,Hyundai,Verna,4,49000,Dealer,Diesel,Automatic,22,1582,126.2,5,1120000
16052,Hyundai Verna,Hyundai,Verna,4,25000,Dealer,Diesel,Automatic,22,1582,126.2,5,975000
16053,Hyundai Verna,Hyundai,Verna,4,45910,Dealer,Diesel,Manual,23.9,1582,126.2,5,925000
16054,Hyundai Verna,Hyundai,Verna,5,66523,Dealer,Diesel,Manual,23.9,1582,126.2,5,775000
16056,Hyundai Verna,Hyundai,Verna,2,14000,Dealer,Diesel,Manual,22,1582,126.2,5,1125000
16058,Hyundai Verna,Hyundai,Verna,8,64308,Dealer,Diesel,Automatic,18,1582,126.2,5,485000
16060,Hyundai Verna,Hyundai,Verna,3,26000,Dealer,Diesel,Automatic,19.08,1582,126.2,5,1245000
16061,Hyundai Verna,Hyundai,Verna,4,49000,Dealer,Diesel,Manual,23.9,1582,126.2,5,949000
16064,Hyundai Verna,Hyundai,Verna,5,75000,Dealer,Diesel,Automatic,19.08,1582,126.2,5,650000
16065,Hyundai Verna,Hyundai,Verna,3,35522,Dealer,Diesel,Manual,22,1582,126.2,5,885000
16066,Hyundai Verna,Hyundai,Verna,5,61000,Dealer,Diesel,Automatic,19.08,1582,126.2,5,760000
16067,Hyundai Verna,Hyundai,Verna,4,30700,Dealer,Diesel,Manual,23.9,1582,126.2,5,925000
16068,Hyundai Verna,Hyundai,Verna,3,75000,Dealer,Diesel,Manual,22,1582,126.2,5,900000
16069,Hyundai Verna,Hyundai,Verna,4,40500,Dealer,Diesel,Manual,22,1582,126.2,5,845000
16070,Hyundai Verna,Hyundai,Verna,5,85000,Dealer,Diesel,Automatic,19.08,1582,126.2,5,720000
16071,Hyundai Verna,Hyundai,Verna,4,41000,Dealer,Diesel,Manual,23.9,1582,126.2,5,835000
16072,Hyundai Verna,Hyundai,Verna,8,65000,Dealer,Diesel,Manual,23.9,1582,126.2,5,595000
16073,Hyundai Verna,Hyundai,Verna,5,85000,Dealer,Diesel,Automatic,19.08,1582,126.2,5,730000
16074,Hyundai Verna,Hyundai,Verna,4,40728,Dealer,Diesel,Manual,22,1582,126.2,5,850000
16076,Hyundai Verna,Hyundai,Verna,5,32615,Dealer,Diesel,Manual,23.9,1582,126.2,5,850000
16078,Hyundai Verna,Hyundai,Verna,3,58000,Dealer,Diesel,Automatic,19.08,1582,126.2,5,1125000
16079,Hyundai Verna,Hyundai,Verna,4,23211,Dealer,Diesel,Manual,23.9,1582,126.2,5,825000
16080,Hyundai Verna,Hyundai,Verna,5,48000,Dealer,Diesel,Manual,23.9,1582,126.2,5,650000
16081,Hyundai Verna,Hyundai,Verna,3,33000,Dealer,Diesel,Manual,22,1582,126.2,5,1090000
16083,Hyundai Verna,Hyundai,Verna,2,9000,Dealer,Diesel,Manual,23.9,1582,126.2,5,950000
16085,Hyundai Verna,Hyundai,Verna,2,45000,Dealer,Diesel,Manual,22,1582,126.2,5,1150000
16088,Hyundai Verna,Hyundai,Verna,5,70000,Dealer,Diesel,Automatic,19.08,1582,126.2,5,800000
16089,Hyundai Verna,Hyundai,Verna,2,65000,Dealer,Diesel,Automatic,22,1582,126.2,5,1100000
16091,Hyundai Verna,Hyundai,Verna,2,9915,Dealer,Diesel,Automatic,22,1582,126.2,5,1590000
16093,Hyundai Verna,Hyundai,Verna,6,34105,Dealer,Diesel,Manual,23.9,1582,126.2,5,549000
16098,Hyundai Verna,Hyundai,Verna,9,65000,Dealer,Diesel,Manual,23.9,1582,126.2,5,475000
16099,Hyundai Verna,Hyundai,Verna,5,25000,Dealer,Diesel,Manual,23.9,1582,126.2,5,725000
16100,Hyundai Verna,Hyundai,Verna,4,28000,Dealer,Diesel,Manual,23.9,1582,126.2,5,825000
16102,Hyundai Verna,Hyundai,Verna,4,62000,Dealer,Diesel,Manual,23.9,1582,126.2,5,760000
16103,Hyundai Verna,Hyundai,Verna,6,52323,Dealer,Diesel,Automatic,19.08,1582,126.2,5,665000
16104,Hyundai Verna,Hyundai,Verna,3,48000,Dealer,Diesel,Automatic,22,1582,126.2,5,1090000
16105,Hyundai Verna,Hyundai,Verna,6,92380,Dealer,Diesel,Manual,23.9,1582,126.2,5,585000
16106,Hyundai Verna,Hyundai,Verna,3,3700,Dealer,Diesel,Manual,23.9,1582,126.2,5,1220000
16107,Hyundai Verna,Hyundai,Verna,6,52000,Dealer,Diesel,Manual,23.9,1582,126.2,5,695000
16108,Hyundai Verna,Hyundai,Verna,4,24000,Dealer,Diesel,Manual,22,1582,126.2,5,890000
16109,Hyundai Verna,Hyundai,Verna,2,9100,Dealer,Diesel,Manual,22,1582,126.2,5,1325000
16110,Hyundai Verna,Hyundai,Verna,10,66600,Dealer,Diesel,Automatic,19.08,1582,126.2,5,435000
16112,Hyundai Verna,Hyundai,Verna,6,56000,Dealer,Diesel,Manual,23.9,1582,126.2,5,585000
16114,Hyundai Verna,Hyundai,Verna,2,7000,Dealer,Diesel,Automatic,19.08,1582,126.2,5,1295000
16115,Hyundai Verna,Hyundai,Verna,4,36000,Dealer,Diesel,Manual,23.9,1582,126.2,5,860000
16116,Hyundai Verna,Hyundai,Verna,3,32000,Dealer,Diesel,Automatic,22,1582,126.2,5,1200000
16117,Hyundai Verna,Hyundai,Verna,6,80730,Dealer,Diesel,Manual,23.9,1582,126.2,5,625000
16118,Hyundai Verna,Hyundai,Verna,3,69000,Dealer,Diesel,Manual,22,1582,126.2,5,1200000
16119,Hyundai Verna,Hyundai,Verna,5,78000,Dealer,Diesel,Manual,23.9,1582,126.2,5,751000
16121,Hyundai Verna,Hyundai,Verna,6,120000,Individual,Diesel,Manual,23.9,1582,126.2,5,660000
16122,Hyundai Verna,Hyundai,Verna,6,90000,Individual,Diesel,Manual,23.9,1582,126.2,5,525000
16123,Hyundai Verna,Hyundai,Verna,3,15000,Individual,Diesel,Manual,22,1582,126.2,5,1240000
16124,Hyundai Verna,Hyundai,Verna,4,50000,Individual,Diesel,Manual,23.9,1582,126.2,5,1100000
16125,Hyundai Verna,Hyundai,Verna,5,100000,Individual,Diesel,Manual,23.9,1582,126.2,5,700000
16126,Hyundai Verna,Hyundai,Verna,4,45000,Individual,Diesel,Manual,22,1582,126.2,5,1050000
16127,Hyundai Verna,Hyundai,Verna,3,40000,Individual,Diesel,Manual,22,1582,126.2,5,975000
16128,Hyundai Verna,Hyundai,Verna,3,15000,Individual,Diesel,Manual,22,1582,126.2,5,930000
16129,Hyundai Verna,Hyundai,Verna,3,20100,Individual,Diesel,Manual,22,1582,126.2,5,850000
16130,Hyundai Verna,Hyundai,Verna,6,50000,Individual,Diesel,Manual,23.9,1582,126.2,5,750000
16131,Hyundai Verna,Hyundai,Verna,3,110000,Individual,Diesel,Manual,22,1582,126.2,5,900000
16132,Hyundai Verna,Hyundai,Verna,6,80000,Individual,Diesel,Manual,23.9,1582,126.2,5,530000
16133,Hyundai Verna,Hyundai,Verna,6,80000,Individual,Diesel,Automatic,19.08,1582,126.2,5,650000
16134,Hyundai Verna,Hyundai,Verna,5,120000,Individual,Diesel,Manual,23.9,1582,126.2,5,600000
16135,Hyundai Verna,Hyundai,Verna,3,60000,Individual,Diesel,Manual,22,1582,126.2,5,1150000
16137,Hyundai Verna,Hyundai,Verna,4,40000,Individual,Diesel,Manual,23.9,1582,126.2,5,950000
16138,Hyundai Verna,Hyundai,Verna,6,156000,Individual,Diesel,Manual,23.9,1582,126.2,5,900000
16139,Hyundai Verna,Hyundai,Verna,3,50000,Individual,Diesel,Automatic,22,1582,126.2,5,1050000
16141,Hyundai Verna,Hyundai,Verna,5,50000,Individual,Diesel,Manual,23.9,1582,126.2,5,750000
16142,Hyundai Verna,Hyundai,Verna,3,28000,Individual,Diesel,Automatic,22,1582,126.2,5,1300000
16143,Hyundai Verna,Hyundai,Verna,4,100000,Individual,Diesel,Manual,23.9,1582,126.2,5,839000
16144,Hyundai Verna,Hyundai,Verna,3,42700,Individual,Diesel,Manual,22,1582,126.2,5,860000
16145,Hyundai Verna,Hyundai,Verna,6,70000,Individual,Diesel,Manual,23.9,1582,126.2,5,625000
16146,Hyundai Verna,Hyundai,Verna,4,40000,Individual,Diesel,Automatic,22,1582,126.2,5,980000
16149,Hyundai Verna,Hyundai,Verna,3,35000,Individual,Diesel,Manual,22,1582,126.2,5,960000
16150,Hyundai Verna,Hyundai,Verna,3,30000,Individual,Diesel,Automatic,22,1582,126.2,5,1200000
16152,Hyundai Verna,Hyundai,Verna,2,28000,Individual,Diesel,Manual,22,1582,126.2,5,1080000
16153,Hyundai Verna,Hyundai,Verna,3,28000,Individual,Diesel,Manual,22,1582,126.2,5,1250000
16155,Hyundai Verna,Hyundai,Verna,3,60000,Individual,Diesel,Automatic,22,1582,126.2,5,1100000
16157,Hyundai Verna,Hyundai,Verna,6,120000,Individual,Diesel,Automatic,19.08,1582,126.2,5,650000
16158,Hyundai Verna,Hyundai,Verna,5,70000,Individual,Diesel,Manual,23.9,1582,126.2,5,850000
16159,Hyundai Verna,Hyundai,Verna,4,47000,Trustmark Dealer,Diesel,Manual,22,1582,126.2,5,985000
16160,Hyundai Elantra,Hyundai,Elantra,8,56000,Dealer,Diesel,Automatic,19.5,1582,126.24,5,590000
16162,Hyundai Elantra,Hyundai,Elantra,6,65000,Dealer,Diesel,Automatic,19.5,1582,126.24,5,795000
16163,Hyundai Elantra,Hyundai,Elantra,8,80000,Dealer,Diesel,Manual,22.7,1582,126.24,5,700000
16164,Hyundai Elantra,Hyundai,Elantra,5,29000,Dealer,Diesel,Automatic,19.5,1582,126.24,5,1351000
16166,Hyundai Elantra,Hyundai,Elantra,7,57000,Dealer,Diesel,Automatic,19.5,1582,126.24,5,785000
16167,Hyundai Elantra,Hyundai,Elantra,8,112087,Dealer,Diesel,Automatic,19.5,1582,126.24,5,651000
16168,Hyundai Elantra,Hyundai,Elantra,8,60000,Dealer,Diesel,Automatic,19.5,1582,126.24,5,750000
16169,Hyundai Elantra,Hyundai,Elantra,6,80000,Dealer,Diesel,Automatic,19.5,1582,126.24,5,1050000
16170,Hyundai Elantra,Hyundai,Elantra,8,130600,Dealer,Diesel,Manual,22.7,1582,126.24,5,525000
16171,Hyundai Elantra,Hyundai,Elantra,5,27000,Dealer,Diesel,Automatic,19.5,1582,126.24,5,1395000
16172,Hyundai Elantra,Hyundai,Elantra,9,78000,Dealer,Diesel,Automatic,19.5,1582,126.24,5,745000
16173,Hyundai Elantra,Hyundai,Elantra,7,77000,Dealer,Diesel,Automatic,19.5,1582,126.24,5,795000
16174,Hyundai Elantra,Hyundai,Elantra,8,90000,Individual,Diesel,Manual,22.7,1582,126.24,5,615000
16175,Hyundai Elantra,Hyundai,Elantra,7,120000,Individual,Diesel,Automatic,19.5,1582,126.24,5,900000
16176,Hyundai Elantra,Hyundai,Elantra,9,90000,Individual,Diesel,Manual,22.7,1582,126.24,5,950000
16178,Hyundai Elantra,Hyundai,Elantra,8,77000,Individual,Diesel,Manual,22.7,1582,126.24,5,600000
16179,Hyundai Verna,Hyundai,Verna,9,61000,Dealer,Diesel,Manual,22.32,1582,126.3,5,420000
16180,Hyundai Verna,Hyundai,Verna,8,70000,Dealer,Diesel,Manual,22.32,1582,126.3,5,365000
16181,Hyundai Verna,Hyundai,Verna,8,58000,Dealer,Diesel,Manual,22.32,1582,126.3,5,360000
16182,Hyundai Verna,Hyundai,Verna,8,65000,Dealer,Diesel,Manual,22.32,1582,126.3,5,540000
16183,Hyundai Verna,Hyundai,Verna,7,77000,Dealer,Diesel,Manual,22.32,1582,126.3,5,485000
16185,Hyundai Verna,Hyundai,Verna,8,58000,Dealer,Diesel,Manual,22.32,1582,126.3,5,515000
16186,Hyundai Verna,Hyundai,Verna,8,70000,Dealer,Diesel,Automatic,22.32,1582,126.3,5,480000
16187,Hyundai Verna,Hyundai,Verna,6,115958,Dealer,Diesel,Manual,22.32,1582,126.3,5,550000
16188,Hyundai Verna,Hyundai,Verna,9,76800,Dealer,Diesel,Manual,22.32,1582,126.3,5,450000
16189,Hyundai Verna,Hyundai,Verna,10,74000,Dealer,Diesel,Manual,22.32,1582,126.3,5,445000
16190,Hyundai Verna,Hyundai,Verna,7,50000,Dealer,Diesel,Manual,22.32,1582,126.3,5,600000
16192,Hyundai Verna,Hyundai,Verna,9,88168,Dealer,Diesel,Manual,22.32,1582,126.3,5,450000
16193,Hyundai Verna,Hyundai,Verna,9,97000,Dealer,Diesel,Automatic,22.32,1582,126.3,5,480000
16194,Hyundai Verna,Hyundai,Verna,9,96888,Dealer,Diesel,Automatic,22.32,1582,126.3,5,550000
16196,Hyundai Verna,Hyundai,Verna,8,90000,Dealer,Diesel,Manual,22.32,1582,126.3,5,530000
16197,Hyundai Verna,Hyundai,Verna,9,64100,Dealer,Diesel,Manual,22.32,1582,126.3,5,350000
16198,Hyundai Verna,Hyundai,Verna,9,30917,Dealer,Diesel,Manual,22.32,1582,126.3,5,465000
16199,Hyundai Verna,Hyundai,Verna,9,30917,Dealer,Diesel,Manual,22.32,1582,126.3,5,465000
16200,Hyundai Verna,Hyundai,Verna,9,61000,Dealer,Diesel,Manual,22.32,1582,126.3,5,375000
16201,Hyundai Verna,Hyundai,Verna,9,94892,Dealer,Diesel,Manual,22.32,1582,126.3,5,310000
16202,Hyundai Verna,Hyundai,Verna,4,28500,Dealer,Diesel,Manual,22.32,1582,126.3,5,825000
16203,Hyundai Verna,Hyundai,Verna,8,78000,Dealer,Diesel,Manual,22.32,1582,126.3,5,450000
16206,Hyundai Verna,Hyundai,Verna,3,35512,Dealer,Diesel,Manual,22.32,1582,126.3,5,885000
16207,Hyundai Verna,Hyundai,Verna,7,30666,Dealer,Diesel,Manual,22.32,1582,126.3,5,565000
16208,Hyundai Verna,Hyundai,Verna,10,57501,Dealer,Diesel,Manual,22.32,1582,126.3,5,390000
16209,Hyundai Verna,Hyundai,Verna,9,60795,Dealer,Diesel,Manual,22.32,1582,126.3,5,635000
16210,Hyundai Verna,Hyundai,Verna,9,50000,Dealer,Diesel,Manual,22.32,1582,126.3,5,565000
16211,Hyundai Verna,Hyundai,Verna,7,110000,Individual,Diesel,Manual,22.32,1582,126.3,5,520000
16212,Hyundai Verna,Hyundai,Verna,8,113000,Individual,Diesel,Manual,22.32,1582,126.3,5,480000
16213,Hyundai Verna,Hyundai,Verna,8,80000,Individual,Diesel,Manual,22.32,1582,126.3,5,540000
16214,Hyundai Verna,Hyundai,Verna,8,100000,Individual,Diesel,Manual,22.32,1582,126.3,5,500000
16215,Hyundai Verna,Hyundai,Verna,8,70000,Individual,Diesel,Manual,22.32,1582,126.3,5,550000
16217,Hyundai Verna,Hyundai,Verna,8,70000,Individual,Diesel,Manual,22.32,1582,126.3,5,700000
16218,Hyundai Verna,Hyundai,Verna,9,100000,Individual,Diesel,Manual,22.32,1582,126.3,5,360000
16219,Hyundai Verna,Hyundai,Verna,10,170000,Individual,Diesel,Manual,22.32,1582,126.3,5,370000
16220,Hyundai Verna,Hyundai,Verna,8,120000,Individual,Diesel,Manual,22.32,1582,126.3,5,375000
16221,Hyundai Verna,Hyundai,Verna,8,104500,Individual,Diesel,Manual,22.32,1582,126.3,5,540000
16222,Hyundai Verna,Hyundai,Verna,8,60000,Individual,Diesel,Manual,22.32,1582,126.3,5,400000
16223,Hyundai Verna,Hyundai,Verna,8,60000,Individual,Diesel,Manual,22.32,1582,126.3,5,475000
16224,Hyundai Verna,Hyundai,Verna,7,40000,Individual,Diesel,Manual,22.32,1582,126.3,5,525000
16225,Hyundai Verna,Hyundai,Verna,9,90000,Individual,Diesel,Manual,22.32,1582,126.3,5,630000
16228,Hyundai Verna,Hyundai,Verna,10,110000,Individual,Diesel,Manual,22.32,1582,126.3,5,530000
16230,Hyundai Verna,Hyundai,Verna,9,100000,Individual,Diesel,Manual,22.32,1582,126.3,5,400000
16231,Hyundai Verna,Hyundai,Verna,8,65278,Dealer,Diesel,Manual,22.32,1582,126.32,5,425000
16232,Hyundai Verna,Hyundai,Verna,9,65000,Dealer,Diesel,Automatic,19.08,1582,126.32,5,380000
16233,Hyundai Verna,Hyundai,Verna,7,89000,Dealer,Diesel,Manual,22.32,1582,126.32,5,470000
16234,Hyundai Verna,Hyundai,Verna,8,59867,Dealer,Diesel,Manual,22.32,1582,126.32,5,450000
16237,Hyundai Verna,Hyundai,Verna,7,70355,Dealer,Diesel,Manual,22.32,1582,126.32,5,527000
16238,Hyundai Verna,Hyundai,Verna,9,68812,Dealer,Diesel,Manual,22.32,1582,126.32,5,440000
16240,Hyundai Verna,Hyundai,Verna,10,75000,Dealer,Diesel,Automatic,22.32,1582,126.32,5,365000
16241,Hyundai Verna,Hyundai,Verna,9,71452,Dealer,Diesel,Automatic,19.08,1582,126.32,5,495000
16242,Hyundai Verna,Hyundai,Verna,8,51000,Dealer,Diesel,Manual,22.32,1582,126.32,5,625000
16243,Hyundai Verna,Hyundai,Verna,8,51000,Dealer,Diesel,Automatic,22.32,1582,126.32,5,550000
16244,Hyundai Verna,Hyundai,Verna,10,54000,Dealer,Diesel,Manual,22.32,1582,126.32,5,435000
16246,Hyundai Verna,Hyundai,Verna,9,67000,Dealer,Diesel,Manual,22.32,1582,126.32,5,535000
16247,Hyundai Verna,Hyundai,Verna,9,88221,Dealer,Diesel,Manual,22.32,1582,126.32,5,511000
16248,Hyundai Verna,Hyundai,Verna,9,115721,Dealer,Diesel,Manual,22.32,1582,126.32,5,495000
16250,Hyundai Verna,Hyundai,Verna,10,58222,Dealer,Diesel,Manual,22.32,1582,126.32,5,421000
16252,Hyundai Verna,Hyundai,Verna,9,88500,Dealer,Diesel,Manual,22.32,1582,126.32,5,550000
16254,Hyundai Verna,Hyundai,Verna,9,66657,Dealer,Diesel,Manual,22.32,1582,126.32,5,549000
16255,Hyundai Verna,Hyundai,Verna,9,72000,Dealer,Diesel,Automatic,22.32,1582,126.32,5,521000
16256,Hyundai Verna,Hyundai,Verna,8,65512,Dealer,Diesel,Manual,22.32,1582,126.32,5,585000
16261,Hyundai Verna,Hyundai,Verna,7,103247,Dealer,Diesel,Manual,22.32,1582,126.32,5,740000
16262,Hyundai Verna,Hyundai,Verna,9,67000,Dealer,Diesel,Automatic,19.08,1582,126.32,5,650000
16263,Hyundai Verna,Hyundai,Verna,9,91462,Dealer,Diesel,Automatic,19.08,1582,126.32,5,580000
16265,Hyundai Verna,Hyundai,Verna,8,87000,Dealer,Diesel,Automatic,19.08,1582,126.32,5,595000
16266,Hyundai Verna,Hyundai,Verna,4,50000,Dealer,Diesel,Automatic,22.32,1582,126.32,5,880000
16267,Hyundai Verna,Hyundai,Verna,7,67500,Dealer,Diesel,Manual,22.32,1582,126.32,5,685000
16268,Hyundai Verna,Hyundai,Verna,4,10000,Dealer,Diesel,Manual,23.9,1582,126.32,5,1000000
16269,Hyundai Verna,Hyundai,Verna,8,79345,Dealer,Diesel,Manual,22.32,1582,126.32,5,550000
16271,Hyundai Verna,Hyundai,Verna,7,72000,Dealer,Diesel,Automatic,19.08,1582,126.32,5,725000
16272,Hyundai Verna,Hyundai,Verna,7,68000,Dealer,Diesel,Automatic,19.08,1582,126.32,5,690000
16273,Hyundai Verna,Hyundai,Verna,9,82000,Dealer,Diesel,Manual,22.32,1582,126.32,5,545000
16274,Hyundai Verna,Hyundai,Verna,9,70000,Dealer,Diesel,Manual,22.32,1582,126.32,5,475000
16275,Hyundai Verna,Hyundai,Verna,9,81000,Dealer,Diesel,Manual,22.32,1582,126.32,5,550000
16276,Hyundai Verna,Hyundai,Verna,8,74000,Dealer,Diesel,Manual,22.32,1582,126.32,5,560000
16280,Hyundai Verna,Hyundai,Verna,9,57140,Dealer,Diesel,Automatic,19.08,1582,126.32,5,575000
16281,Hyundai Verna,Hyundai,Verna,9,60000,Dealer,Diesel,Manual,22.32,1582,126.32,5,525000
16282,Hyundai Verna,Hyundai,Verna,8,61827,Dealer,Diesel,Automatic,22.32,1582,126.32,5,711000
16283,Hyundai Verna,Hyundai,Verna,8,113000,Dealer,Diesel,Manual,22.32,1582,126.32,5,630000
16284,Hyundai Verna,Hyundai,Verna,5,95321,Dealer,Diesel,Manual,23.9,1582,126.32,5,675000
16285,Hyundai Verna,Hyundai,Verna,9,56702,Dealer,Diesel,Manual,22.32,1582,126.32,5,525000
16286,Hyundai Verna,Hyundai,Verna,9,67630,Dealer,Diesel,Automatic,19.08,1582,126.32,5,675000
16287,Hyundai Verna,Hyundai,Verna,6,90000,Dealer,Diesel,Manual,22.32,1582,126.32,5,685000
16288,Hyundai Verna,Hyundai,Verna,9,46500,Dealer,Diesel,Manual,22.32,1582,126.32,5,650000
16290,Hyundai Verna,Hyundai,Verna,7,78000,Dealer,Diesel,Manual,22.32,1582,126.32,5,670000
16291,Hyundai Verna,Hyundai,Verna,8,42000,Dealer,Diesel,Manual,22.32,1582,126.32,5,415000
16294,Hyundai Verna,Hyundai,Verna,9,92570,Dealer,Diesel,Manual,22.32,1582,126.32,5,450000
16295,Hyundai Verna,Hyundai,Verna,8,41000,Dealer,Diesel,Manual,22.32,1582,126.32,5,430000
16296,Hyundai Verna,Hyundai,Verna,8,136700,Dealer,Diesel,Automatic,22.32,1582,126.32,5,350000
16297,Hyundai Verna,Hyundai,Verna,6,57000,Dealer,Diesel,Manual,22.32,1582,126.32,5,599000
16298,Hyundai Verna,Hyundai,Verna,9,85000,Dealer,Diesel,Manual,22.32,1582,126.32,5,450000
16300,Hyundai Verna,Hyundai,Verna,7,71000,Dealer,Diesel,Manual,22.32,1582,126.32,5,495000
16301,Hyundai Verna,Hyundai,Verna,8,83000,Dealer,Diesel,Automatic,19.08,1582,126.32,5,470000
